ID,Gender,Marital Status,Age,City,State,Zip,Email Domain,Total Given,Total Number of Gifts,Average Gift Amount,Largest Gift Amount,Smallest gift Amount,Total unsolicited gifts,Total Event Participations,Total Meetings or Phone Calls,First Appeal Date,Is Org Contact?,First Gift Date,First Gift Amount,Second Gift Date,Second Gift Amount
10140941,Unknown,,,Victoria,MN,55386,aol.com,"$8,755.00",17,$515.00,"$3,675.00",$20.00,0,7,0,9/9/2011,,5/7/2011,$65.00,4/21/2012,"$3,675.00"
10140942,Unknown,,,Sunfish Lake,MN,55118-4710,,$300.00,2,$150.00,$250.00,$50.00,0,2,0,9/9/2011,,5/7/2011,$250.00,5/7/2011,$50.00
10140943,Unknown,,,Minnetonka,MN,55345-5905,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/9/2011,,5/7/2011,$100.00,,
10140944,Unknown,,,Eden Prairie,MN,55347,,"$1,000.00",1,"$1,000.00","$1,000.00","$1,000.00",0,1,0,11/17/2011,,5/7/2011,"$1,000.00",,
10140945,Unknown,,,Andover,MN,55304-4357,target.com,"$2,375.00",4,$593.75,"$1,500.00",$50.00,0,3,1,9/9/2011,Yes,5/7/2011,$425.00,4/21/2012,$400.00
10140947,Unknown,,,Minneapolis,MN,55438-1006,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/7/2011,$100.00,,
10140948,Unknown,,,,,,,$50.00,2,$25.00,$25.00,$25.00,0,0,0,11/16/2011,,5/7/2011,$25.00,5/7/2011,$25.00
10140949,Unknown,,,Mendota,MN,55150,,$780.00,2,$390.00,$500.00,$280.00,0,1,0,9/9/2011,,5/7/2011,$500.00,5/11/2011,$280.00
10140950,Unknown,,,Minneapolis,MN,55408-2725,aol.com,$105.00,1,$105.00,$105.00,$105.00,0,1,0,9/9/2011,,5/7/2011,$105.00,,
10140951,Unknown,,,Sunfish Lake,MN,55118-4710,,"$1,000.00",2,$500.00,$500.00,$500.00,0,3,0,9/9/2011,,5/7/2011,$500.00,5/30/2013,$500.00
10140952,Unknown,,,,,,,$45.00,2,$22.50,$25.00,$20.00,0,1,0,11/16/2011,,5/7/2011,$20.00,5/7/2011,$25.00
10140953,Male,Married,,Houston,TX,77242-0546,carvel.com,"$7,971.00",9,$885.67,"$5,000.00",$100.00,0,4,5,9/9/2011,,5/7/2011,$250.00,5/7/2011,$320.00
10140954,Unknown,,,Chanhassen,MN,55317-7647,,$400.00,4,$100.00,$150.00,$50.00,0,4,0,9/9/2011,,5/7/2011,$100.00,5/7/2011,$50.00
10140955,Unknown,,,Minneapolis,MN,55403,,$250.00,1,$250.00,$250.00,$250.00,0,1,1,9/9/2011,,5/7/2011,$250.00,,
10140957,Female,,,,,,,$90.00,2,$45.00,$65.00,$25.00,0,2,0,11/16/2011,,5/7/2011,$25.00,4/9/2016,$65.00
10140958,Male,Married,,North Oaks,MN,55127-6431,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/9/2011,,5/7/2011,$100.00,,
10140959,Unknown,,,Minneapolis,MN,55416-4232,,$340.00,2,$170.00,$240.00,$100.00,0,0,0,9/9/2011,,5/7/2011,$100.00,5/7/2011,$240.00
10204428,Unknown,Married,,Eagan,MN,55121,tchabitat.org,$785.00,6,$130.83,$275.00,$10.00,0,3,0,,Yes,4/20/2013,$100.00,4/12/2014,$100.00
10140963,Unknown,,,Minneapolis,MN,55436-1107,,$75.00,1,$75.00,$75.00,$75.00,0,1,0,9/9/2011,,5/7/2011,$75.00,,
10140964,Unknown,,,Maple Grove,MN,55311-1692,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/9/2011,,5/7/2011,$100.00,,
10140965,Female,,,Minneapolis,MN,55405-2307,gmail.com,"$1,800.00",1,"$1,800.00","$1,800.00","$1,800.00",0,0,1,5/18/2012,,5/7/2011,"$1,800.00",,
10140968,Unknown,,,,,,ecolab.com,"$1,500.00",2,$750.00,"$1,000.00",$500.00,0,3,0,,,4/20/2013,$500.00,4/12/2014,"$1,000.00"
10140988,Unknown,,,,,,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,11/16/2011,,5/7/2011,$100.00,,
10140993,Unknown,,,Minneapolis,MN,55401-1832,,$251.00,1,$251.00,$251.00,$251.00,0,1,0,9/9/2011,,5/7/2011,$251.00,,
10141000,Unknown,,,Minneapolis,MN,55446-3859,,$275.00,2,$137.50,$250.00,$25.00,0,1,0,9/9/2011,,5/7/2011,$250.00,5/7/2011,$25.00
10141009,Unknown,,,Sharpsburg,GA,30277-4680,,$150.00,2,$75.00,$100.00,$50.00,0,1,0,9/9/2011,,5/7/2011,$100.00,5/7/2011,$50.00
10141019,Unknown,,,Minneapolis,MN,55442-1721,,$455.00,2,$227.50,$250.00,$205.00,0,1,0,9/9/2011,,5/7/2011,$250.00,5/7/2011,$205.00
10141022,Unknown,,,,,,target.com,$390.00,1,$390.00,$390.00,$390.00,0,0,0,11/16/2011,,5/7/2011,$390.00,,
10141025,Unknown,,,Minneapolis,MN,55403-2906,,$600.00,2,$300.00,$500.00,$100.00,0,1,0,9/9/2011,,5/7/2011,$500.00,5/7/2011,$100.00
10141027,Unknown,,,Brooklyn Park,MN,55443-1515,grenergy.com,"$1,725.00",5,$345.00,$725.00,$100.00,0,4,0,9/9/2011,,5/7/2011,$100.00,5/7/2011,$300.00
10141030,Unknown,,,,,,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,11/16/2011,,6/15/2011,$100.00,,
10141032,Unknown,,,Chanhassen,MN,55317,stinson.com,"$4,050.00",7,$578.57,"$1,100.00",$100.00,0,4,4,9/9/2011,,5/7/2011,$100.00,4/6/2012,$500.00
10141036,Unknown,,,Henderson,MN,56044-3368,yahoo.com,$50.00,2,$25.00,$25.00,$25.00,0,0,0,3/9/2012,,11/22/2011,$25.00,3/9/2012,$25.00
10141038,Unknown,,,Saint Paul,MN,55106-6217,travelers.com,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/9/2011,,5/7/2011,$100.00,,
10141049,Unknown,,,Minneapolis,MN,55403-2986,,"$1,190.00",3,$396.67,$500.00,$190.00,0,2,0,9/9/2011,,5/7/2011,$500.00,5/7/2011,$190.00
10141050,Unknown,,,,,,,$205.00,2,$102.50,$105.00,$100.00,0,0,0,11/16/2011,,5/7/2011,$100.00,5/7/2011,$105.00
10141055,Unknown,,,,,,,$110.00,1,$110.00,$110.00,$110.00,0,1,0,11/16/2011,,5/7/2011,$110.00,,
10141058,Unknown,,58,West St. Paul,MN,55118,usbank.com,$125.00,1,$125.00,$125.00,$125.00,0,1,0,9/9/2011,,5/7/2011,$125.00,,
10141095,Unknown,,,Endicott,NY,13760-1804,,$45.00,3,$15.00,$15.00,$15.00,0,0,0,9/9/2011,,5/10/2011,$15.00,3/20/2012,$15.00
10141097,Unknown,,,,,,,$350.00,2,$175.00,$200.00,$150.00,0,0,0,,,3/15/2012,$200.00,10/4/2012,$150.00
10141107,Unknown,,,Lakeville,MN,55044-6605,gmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/7/2011,$50.00,,
10141120,Unknown,,,Berkeley,CA,94704,gmail.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,5/10/2011,$100.00,,
10141121,Unknown,,32,Minneapolis,MN,55424-1012,gmail.com,$550.00,3,$183.33,$250.00,$150.00,0,3,1,9/13/2012,No,4/21/2012,$250.00,4/21/2012,$150.00
10141136,Unknown,,,,,,comcast.net,$70.00,2,$35.00,$50.00,$20.00,0,5,0,,,4/21/2012,$50.00,4/11/2015,$20.00
10141137,Female,,,San Francisco,CA,94131,swanpez.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,No,5/13/2011,$100.00,,
10141138,Male,,,Minneapolis,MN,55439-1413,yahoo.com,$150.00,1,$150.00,$150.00,$150.00,0,0,0,,No,5/13/2011,$150.00,,
10141139,Female,,,Edina,MN,55410,mac.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,No,5/15/2011,$100.00,,
10141160,Unknown,,,Minneapolis,MN,55419-5234,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/17/2011,$25.00,,
10141276,Unknown,,,Chanhassen,MN,55317-3502,,$70.00,2,$35.00,$60.00,$10.00,0,0,0,9/9/2011,,5/17/2011,$10.00,8/21/2014,$60.00
10141277,Unknown,,,Roseville,MN,55113-1028,,$10.00,1,$10.00,$10.00,$10.00,0,0,0,9/9/2011,,5/17/2011,$10.00,,
10141278,Unknown,,,Roseville,MN,55113-4405,,$15.00,1,$15.00,$15.00,$15.00,0,0,0,9/9/2011,,5/17/2011,$15.00,,
10141279,Unknown,,,Little Canada,MN,55117-2631,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,9/9/2011,,5/17/2011,$20.00,,
10141280,Unknown,,,Saint Cloud,MN,56303-4561,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,9/9/2011,,5/17/2011,$20.00,,
10141282,Unknown,,,Shoreview,MN,55126-3122,,$55.00,2,$27.50,$30.00,$25.00,0,0,0,9/9/2011,,5/17/2011,$30.00,9/29/2015,$25.00
10141283,Unknown,,,Shoreview,MN,55126,,$200.00,4,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/17/2011,$50.00,6/5/2012,$50.00
10141313,Unknown,,,Prior Lake,MN,55372-2105,,$45.00,2,$22.50,$25.00,$20.00,0,0,0,3/9/2012,,12/31/2011,$20.00,1/4/2013,$25.00
10141369,Unknown,,,St Paul,MN,55108,hotmail.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,1/1/2013,$100.00,,
10141381,Unknown,,,Mound,MN,55364-0175,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,9/9/2011,,5/19/2011,$20.00,,
10141382,Unknown,,43,Rosemount,MN,55068-4963,tchabitat.org,$155.00,4,$38.75,$55.00,$15.00,0,4,0,9/13/2012,No,4/13/2012,$50.00,4/24/2012,$55.00
10141397,Male,,,Salt Lake City,UT,84124-3012,,$500.00,1,$500.00,$500.00,$500.00,0,0,0,9/9/2011,,5/20/2011,$500.00,,
10141410,Unknown,,68,Woodbury,MN,55125-2395,aol.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,11/16/2011,,7/19/2012,$100.00,,
10141411,Unknown,,34,Saint Paul,MN,55129-8537,gmail.com,$50.00,1,$50.00,$50.00,$50.00,0,1,0,11/16/2011,,5/12/2012,$50.00,,
10141469,Unknown,,,Eugene,OR,97405,gmail.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,No,5/24/2011,$100.00,,
10141470,Unknown,,,Saint Paul,MN,55102-2970,yahoo.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/25/2011,$50.00,,
10141558,Female,,29,Minneapolis,MN,55418,ymail.com,$100.00,2,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/18/2011,$50.00,5/18/2011,$50.00
10141562,Unknown,,68,St. Paul,MN,55116,usfamily.net,$100.00,1,$100.00,$100.00,$100.00,0,0,1,11/16/2011,,12/31/2012,$100.00,,
10141621,Female,,44,Edina,MN,55436-2628,uhc.com,$250.00,1,$250.00,$250.00,$250.00,0,0,0,11/16/2011,No,7/1/2011,$250.00,,
10141641,Unknown,,52,Lino Lakes,MN,55014-1283,umn.edu,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,4/17/2013,$25.00,,
10141774,Male,Married,52,Mound,MN,55364-9450,minntech.com,$400.00,2,$200.00,$300.00,$100.00,0,2,0,,,4/20/2013,$100.00,4/20/2013,$300.00
10141900,Unknown,,75,Coon Rapids,MN,55448,juno.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,1/14/2012,$25.00,,
10142016,Unknown,,,Oakdale,MN,55128-2943,,$10.00,1,$10.00,$10.00,$10.00,0,0,0,9/9/2011,,5/25/2011,$10.00,,
10142017,Unknown,,,Saint Paul,MN,55123-2470,,$15.00,1,$15.00,$15.00,$15.00,0,0,0,9/9/2011,,5/25/2011,$15.00,,
10142018,Unknown,,,Eagan,MN,55122-3325,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/25/2011,$25.00,,
10142019,Unknown,,,Minneapolis,MN,55446-2556,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/25/2011,$50.00,,
10142021,Unknown,,,Maple Grove,MN,55369-8440,hotmail.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/25/2011,$25.00,,
10142024,Female,,,Lakeville,MN,55044-9054,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142027,Male,,,New York,NY,10025-1535,yahoo.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,No,5/26/2011,$100.00,,
10142028,Unknown,,,Denver,CO,80211-1447,hotmail.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/26/2011,$100.00,,
10142029,Unknown,,,Minneapolis,MN,55412-2040,hotmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142031,Unknown,,,Saint Paul,MN,55102-2124,,$15.00,1,$15.00,$15.00,$15.00,0,0,0,9/9/2011,,5/26/2011,$15.00,,
10142032,Unknown,,,Minneapolis,MN,55416-3618,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,9/9/2011,,5/26/2011,$20.00,,
10142033,Unknown,,,Davie,FL,33330,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,9/9/2011,,5/26/2011,$20.00,,
10142034,Unknown,,,Minneapolis,MN,55417-3113,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,9/9/2011,,5/26/2011,$20.00,,
10142035,Unknown,,,Belleville,WI,53508,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,9/9/2011,,5/26/2011,$20.00,,
10142036,Unknown,,53,Champlin,MN,55316,wnins.com,$90.00,3,$30.00,$40.00,$20.00,0,0,0,9/9/2011,,5/26/2011,$20.00,5/19/2014,$40.00
10142038,Unknown,,,Clifton Park,NY,12065-6833,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$25.00,,
10142039,Unknown,,,Minneapolis,MN,55401-1558,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$25.00,,
10142040,Unknown,,,Bluffton,SC,29910,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$25.00,,
10142041,Unknown,,,Minneapolis,MN,55416-3618,,$75.00,2,$37.50,$50.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$25.00,5/26/2011,$50.00
10142042,Unknown,,,Minneapolis,MN,55410-1235,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$25.00,,
10142043,Unknown,,,Janesville,WI,53548,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$25.00,,
10142044,Unknown,,,Excelsior,MN,55331-8396,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$25.00,,
10142045,Unknown,,,Minnetonka,MN,55305-2969,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$25.00,,
10142046,Unknown,,,Minnetonka,MN,55305-3836,,$100.00,2,$50.00,$75.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$25.00,5/20/2015,$75.00
10142047,Unknown,,,Hopkins,MN,55305-2969,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$25.00,,
10142048,Unknown,,,Nitro,WV,25143,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$25.00,,
10142049,Unknown,,,West Des Moines,IA,50266-7210,,$125.00,3,$41.67,$50.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$25.00,5/19/2014,$50.00
10142050,Unknown,,,Brooklyn Park,MN,55443-3702,,$30.00,1,$30.00,$30.00,$30.00,0,0,0,9/9/2011,,5/26/2011,$30.00,,
10142051,Unknown,,,Plymouth,MN,55447-1265,,$40.00,1,$40.00,$40.00,$40.00,0,0,0,9/9/2011,,5/26/2011,$40.00,,
10142052,Unknown,,,Wellesley,MA,02482,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142053,Unknown,,,Saint Paul,MN,55102-2208,msn.com,$75.00,2,$37.50,$50.00,$25.00,0,0,0,9/9/2011,,5/26/2011,$50.00,7/10/2014,$25.00
10142054,Unknown,,,Minnetonka,MN,55305-3998,gmail.com,"$10,150.00",3,"$3,383.33","$10,000.00",$50.00,0,1,1,9/9/2011,,5/26/2011,$50.00,10/13/2015,$100.00
10142055,Unknown,,,Pleasantville,NY,10570,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142056,Unknown,,,Minnetonka,MN,55305,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142057,Unknown,,,New York,NY,10024,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142058,Unknown,,,Minneapolis,MN,55403-3379,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142059,Unknown,,,Prairie Du Chien,WI,53821,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142060,Unknown,,,Pittsfield,MA,01201,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142061,Unknown,,,Saint Paul,MN,55105-2215,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142062,Unknown,,,Saint Paul,MN,55108-1461,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142063,Unknown,,,Washington,DC,20015-1913,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142064,Unknown,,,Minneapolis,MN,55416-3618,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142065,Unknown,,,Minneapolis,MN,55417-2257,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142066,Unknown,,,Marlton,NJ,08053-3417,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142067,Unknown,,,Chanhassen,MN,55317-9796,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,5/26/2011,$50.00,,
10142068,Unknown,,,Minnetonka,MN,55305-1048,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/26/2011,$100.00,,
10142069,Unknown,,,Minnetonka,MN,55305-3998,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/26/2011,$100.00,,
10142070,Unknown,,,Bloomington,MN,55437-2062,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/26/2011,$100.00,,
10142071,Unknown,,,Carver,MN,55315,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/26/2011,$100.00,,
10142072,Unknown,,,Maple Grove,MN,55311-4646,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/26/2011,$100.00,,
10142073,Unknown,,,New York,NY,10011-8856,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/26/2011,$100.00,,
10142074,Unknown,,,Brooklyn Park,MN,55445-1934,,$300.00,3,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/26/2011,$100.00,5/19/2014,$100.00
10142075,Unknown,,25,Baraboo,WI,53913,my.uwstout.edu,$100.00,1,$100.00,$100.00,$100.00,0,0,0,11/16/2011,,5/26/2011,$100.00,,
10142076,Unknown,,,Excelsior,MN,55331-9255,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/26/2011,$100.00,,
10142077,Unknown,,,Scottsdale,AZ,85260-5236,,$130.00,2,$65.00,$100.00,$30.00,0,0,0,9/9/2011,,5/26/2011,$100.00,8/3/2014,$30.00
10142078,Unknown,,,Whitestown,IN,46075,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/26/2011,$100.00,,
10142079,Unknown,,,Minneapolis,MN,55414-2141,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/26/2011,$100.00,,
10142081,Unknown,,,Excelsior,MN,55331-8348,,$200.00,1,$200.00,$200.00,$200.00,0,0,0,9/9/2011,,5/26/2011,$200.00,,
10142082,Unknown,,,Excelsior,MN,55331-9363,,$250.00,1,$250.00,$250.00,$250.00,0,0,0,9/9/2011,,5/26/2011,$250.00,,
10167345,Unknown,,,Excelsior,MN,55331-9363,mac.com,$300.00,3,$100.00,$100.00,$100.00,0,3,0,,,5/31/2013,$100.00,10/13/2015,$100.00
10142083,Unknown,,,Edina,MN,55424-1159,,$550.00,1,$550.00,$550.00,$550.00,0,0,0,9/9/2011,,5/26/2011,$550.00,,
10142084,Unknown,,,Minneapolis,MN,55410-2214,,$550.00,1,$550.00,$550.00,$550.00,0,0,0,9/9/2011,,5/26/2011,$550.00,,
10142085,Unknown,,,Robbinsdale,MN,55422-1590,,$650.00,1,$650.00,$650.00,$650.00,0,0,0,9/9/2011,,5/26/2011,$650.00,,
10142086,Unknown,,,Plymouth,MN,55442-2776,,$650.00,1,$650.00,$650.00,$650.00,0,0,0,9/9/2011,,5/26/2011,$650.00,,
10142087,Unknown,,,Woodbury,MN,55125-9390,usfamily.net,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,5/28/2011,$25.00,,
10142088,Female,,,Sacramento,CA,95818,yahoo.com,"$1,000.00",1,"$1,000.00","$1,000.00","$1,000.00",0,0,0,,No,5/30/2011,"$1,000.00",,
10142090,Unknown,,,Hopkins,MN,55305-3508,,$5.00,1,$5.00,$5.00,$5.00,0,0,0,,,5/27/2011,$5.00,,
10142091,Unknown,,,St. Cloud,MN,56303,,$10.00,1,$10.00,$10.00,$10.00,0,0,0,,,5/27/2011,$10.00,,
10142092,Unknown,,,St. Cloud,MN,56303,,$10.00,1,$10.00,$10.00,$10.00,0,0,0,,,5/27/2011,$10.00,,
10142093,Unknown,,,Saint Cloud,MN,56303-2623,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,5/27/2011,$100.00,,
10165634,Unknown,,,Minneapolis,MN,55402,,$250.00,2,$125.00,$150.00,$100.00,0,1,0,,Yes,4/20/2013,$100.00,4/20/2013,$150.00
10142129,Female,Married,58,Excelsior,MN,55331,gmail.com,"$20,892.00",19,"$1,099.58","$10,000.00",$10.00,0,13,10,,No,5/29/2012,"$2,000.00",5/30/2013,$500.00
10142133,Unknown,,,New Hope,MN,55428-4702,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,9/9/2011,,6/1/2011,$20.00,,
10142134,Unknown,,,Minneapolis,MN,55410-2527,gmail.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,6/2/2011,$25.00,,
10142135,Unknown,,,Minneapolis,MN,55406-4051,yahoo.com,$325.00,3,$108.33,$125.00,$100.00,0,0,0,9/9/2011,,6/2/2011,$100.00,12/13/2013,$125.00
10142137,Unknown,,,Maple Grove,MN,55369-2700,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,6/3/2011,$25.00,,
10142191,Unknown,,,Fort Worth,TX,76132-4000,gmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,6/4/2011,$50.00,,
10142193,Unknown,,,Cottage Grove,MN,55016-3466,gmail.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,6/6/2011,$25.00,,
10142194,Male,,,Neenah,WI,54956,yahoo.com,$200.00,1,$200.00,$200.00,$200.00,0,0,0,9/9/2011,,6/6/2011,$200.00,,
10142195,Unknown,,,Seattle,WA,98107,hotmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,6/6/2011,$50.00,,
10142202,Female,,,Edina,MN,55424-1035,comcast.net,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,No,6/7/2011,$100.00,,
10142203,Unknown,,,River Falls,WI,54022,rfmc.org,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/9/2011,,6/7/2011,$50.00,,
10142212,Unknown,,54,Minneapolis,MN,55402-4654,,$250.00,1,$250.00,$250.00,$250.00,0,2,2,11/16/2011,No,7/20/2012,$250.00,,
10142222,Unknown,,,Minneapolis,MN,55401-1927,,"$1,000.00",1,"$1,000.00","$1,000.00","$1,000.00",0,2,0,,No,5/31/2013,"$1,000.00",,
10142239,Female,,,Edina,MN,55436-1700,,$30.00,1,$30.00,$30.00,$30.00,0,0,0,9/9/2011,No,6/7/2011,$30.00,,
10142243,Unknown,,,Chippewa Falls,WI,54729,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,6/7/2011,$25.00,,
10142248,Unknown,,,Minnetonka,MN,55305-3998,,$20.00,1,$20.00,$20.00,$20.00,0,0,0,9/9/2011,,6/7/2011,$20.00,,
10142249,Unknown,,,Minneapolis,MN,55436-1306,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/9/2011,,6/7/2011,$25.00,,
10142250,Unknown,,,Alexandria,VA,22305,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/7/2011,$50.00,,
10142251,Unknown,,,Hinsdale,IL,60521,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,6/7/2011,$50.00,,
10142252,Unknown,,,Plymouth,MN,55447-2042,,$10.00,1,$10.00,$10.00,$10.00,1,0,0,9/9/2011,,6/8/2011,$10.00,,
10142253,Unknown,,,Minneapolis,MN,55410-1826,,$25.00,1,$25.00,$25.00,$25.00,1,0,0,9/9/2011,,6/8/2011,$25.00,,
10142254,Unknown,,,Plymouth,MN,55447-1775,thomsonreuters.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/9/2011,,6/8/2011,$100.00,,
10142256,Male,,,Chicago,IL,60614,yahoo.com,$250.00,1,$250.00,$250.00,$250.00,0,0,0,,No,6/8/2011,$250.00,,
10142264,Unknown,,58,North Branch,MN,55056-5584,valspar.com,$130.00,1,$130.00,$130.00,$130.00,0,0,0,11/16/2011,,1/15/2013,$130.00,,
10142280,Unknown,,61,Scandia,MN,55073,frontiernet.net,"$3,200.00",5,$640.00,"$1,000.00",$100.00,0,0,1,11/16/2011,,11/29/2011,"$1,000.00",12/14/2012,"$1,000.00"
10142303,Unknown,,49,Arden Hills,MN,55112,valspar.com,$234.00,2,$117.00,$130.00,$104.00,0,0,0,11/16/2011,,1/15/2013,$104.00,12/31/2015,$130.00
10142427,Unknown,,74,Vadnais Heights,MN,55127-3692,aol.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,11/16/2011,,11/18/2011,$25.00,,
10142690,Unknown,,63,Prescott Valley,AZ,86314-1488,wellsfargo.com,$100.00,1,$100.00,$100.00,$100.00,0,1,0,11/16/2011,,4/20/2013,$100.00,,
10142693,Female,,50,Atlantic Beach,FL,32233,gmail.com,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,,5/30/2013,$100.00,,
10142751,Unknown,,,Minneapolis,MN,55419-2105,,$200.00,2,$100.00,$100.00,$100.00,2,0,0,9/9/2011,,6/10/2011,$100.00,6/21/2011,$100.00
